Passo;Temperatura;FO_atual;FO_vizinho;Melhor_FO;Movimento_Aceito
155;902.5000;13.0000;13.0000;25.0000;1
156;902.5000;15.0000;15.0000;25.0000;1
157;902.5000;13.0000;13.0000;25.0000;1
158;902.5000;15.0000;15.0000;25.0000;1
159;902.5000;9.0000;9.0000;25.0000;1
160;902.5000;15.0000;15.0000;25.0000;1
161;902.5000;8.0000;8.0000;25.0000;1
162;902.5000;20.0000;20.0000;25.0000;1
163;902.5000;18.0000;18.0000;25.0000;1
164;902.5000;12.0000;12.0000;25.0000;1
165;902.5000;19.0000;19.0000;25.0000;1
166;902.5000;21.0000;21.0000;25.0000;1
167;902.5000;21.0000;-2969.0000;25.0000;0
168;902.5000;-973.0000;-973.0000;25.0000;1
169;902.5000;20.0000;20.0000;25.0000;1
170;902.5000;8.0000;8.0000;25.0000;1
171;902.5000;6.0000;6.0000;25.0000;1
172;902.5000;8.0000;8.0000;25.0000;1
173;902.5000;6.0000;6.0000;25.0000;1
174;902.5000;0.0000;0.0000;25.0000;1
175;902.5000;10.0000;10.0000;25.0000;1
176;902.5000;12.0000;12.0000;25.0000;1
177;902.5000;24.0000;24.0000;25.0000;1
178;902.5000;24.0000;-2969.0000;25.0000;0
179;902.5000;12.0000;12.0000;25.0000;1
180;902.5000;2.0000;2.0000;25.0000;1
181;902.5000;0.0000;0.0000;25.0000;1
182;902.5000;10.0000;10.0000;25.0000;1
183;902.5000;22.0000;22.0000;25.0000;1
184;902.5000;22.0000;-1971.0000;25.0000;0
185;902.5000;22.0000;-972.0000;25.0000;0
186;902.5000;22.0000;-972.0000;25.0000;0
187;902.5000;10.0000;10.0000;25.0000;1
188;902.5000;12.0000;12.0000;25.0000;1
189;902.5000;2.0000;2.0000;25.0000;1
190;902.5000;12.0000;12.0000;25.0000;1
191;902.5000;10.0000;10.0000;25.0000;1
192;902.5000;17.0000;17.0000;25.0000;1
193;902.5000;23.0000;23.0000;25.0000;1
194;902.5000;23.0000;-3965.0000;25.0000;0
195;902.5000;23.0000;-3965.0000;25.0000;0
196;902.5000;25.0000;25.0000;25.0000;1
197;902.5000;18.0000;18.0000;25.0000;1
198;902.5000;16.0000;16.0000;25.0000;1
199;902.5000;6.0000;6.0000;25.0000;1
0;857.3750;13.0000;13.0000;25.0000;1
1;857.3750;7.0000;7.0000;25.0000;1
2;857.3750;0.0000;0.0000;25.0000;1
3;857.3750;2.0000;2.0000;25.0000;1
4;857.3750;9.0000;9.0000;25.0000;1
5;857.3750;15.0000;15.0000;25.0000;1
6;857.3750;8.0000;8.0000;25.0000;1
7;857.3750;20.0000;20.0000;25.0000;1
8;857.3750;18.0000;18.0000;25.0000;1
9;857.3750;18.0000;-972.0000;25.0000;0
10;857.3750;20.0000;20.0000;25.0000;1
11;857.3750;8.0000;8.0000;25.0000;1
12;857.3750;6.0000;6.0000;25.0000;1
13;857.3750;16.0000;16.0000;25.0000;1
14;857.3750;10.0000;10.0000;25.0000;1
15;857.3750;16.0000;16.0000;25.0000;1
16;857.3750;10.0000;10.0000;25.0000;1
17;857.3750;22.0000;22.0000;25.0000;1
18;857.3750;24.0000;24.0000;25.0000;1
19;857.3750;12.0000;12.0000;25.0000;1
20;857.3750;2.0000;2.0000;25.0000;1
21;857.3750;12.0000;12.0000;25.0000;1
22;857.3750;19.0000;19.0000;25.0000;1
23;857.3750;25.0000;25.0000;25.0000;1
24;857.3750;25.0000;-4963.0000;25.0000;0
25;857.3750;23.0000;23.0000;25.0000;1
26;857.3750;17.0000;17.0000;25.0000;1
27;857.3750;23.0000;23.0000;25.0000;1
28;857.3750;16.0000;16.0000;25.0000;1
29;857.3750;18.0000;18.0000;25.0000;1
30;857.3750;16.0000;16.0000;25.0000;1
31;857.3750;18.0000;18.0000;25.0000;1
32;857.3750;25.0000;25.0000;25.0000;1
33;857.3750;18.0000;18.0000;25.0000;1
34;857.3750;12.0000;12.0000;25.0000;1
35;857.3750;2.0000;2.0000;25.0000;1
36;857.3750;14.0000;14.0000;25.0000;1
37;857.3750;2.0000;2.0000;25.0000;1
38;857.3750;9.0000;9.0000;25.0000;1
39;857.3750;21.0000;21.0000;25.0000;1
40;857.3750;14.0000;14.0000;25.0000;1
41;857.3750;21.0000;21.0000;25.0000;1
42;857.3750;19.0000;19.0000;25.0000;1
43;857.3750;12.0000;12.0000;25.0000;1
44;857.3750;0.0000;0.0000;25.0000;1
45;857.3750;7.0000;7.0000;25.0000;1
46;857.3750;9.0000;9.0000;25.0000;1
47;857.3750;15.0000;15.0000;25.0000;1
48;857.3750;8.0000;8.0000;25.0000;1
49;857.3750;15.0000;15.0000;25.0000;1
50;857.3750;15.0000;-973.0000;25.0000;0
51;857.3750;25.0000;25.0000;25.0000;1
52;857.3750;18.0000;18.0000;25.0000;1
53;857.3750;-1970.0000;-1970.0000;25.0000;1
54;857.3750;-972.0000;-972.0000;25.0000;1
55;857.3750;16.0000;16.0000;25.0000;1
56;857.3750;-972.0000;-972.0000;25.0000;1
57;857.3750;18.0000;18.0000;25.0000;1
58;857.3750;6.0000;6.0000;25.0000;1
59;857.3750;16.0000;16.0000;25.0000;1
60;857.3750;16.0000;-972.0000;25.0000;0
61;857.3750;23.0000;23.0000;25.0000;1
62;857.3750;13.0000;13.0000;25.0000;1
63;857.3750;6.0000;6.0000;25.0000;1
64;857.3750;0.0000;0.0000;25.0000;1
65;857.3750;2.0000;2.0000;25.0000;1
66;857.3750;0.0000;0.0000;25.0000;1
67;857.3750;7.0000;7.0000;25.0000;1
68;857.3750;0.0000;0.0000;25.0000;1
69;857.3750;10.0000;10.0000;25.0000;1
70;857.3750;17.0000;17.0000;25.0000;1
71;857.3750;7.0000;7.0000;25.0000;1
72;857.3750;13.0000;13.0000;25.0000;1
73;857.3750;7.0000;7.0000;25.0000;1
74;857.3750;0.0000;0.0000;25.0000;1
75;857.3750;12.0000;12.0000;25.0000;1
76;857.3750;19.0000;19.0000;25.0000;1
77;857.3750;21.0000;21.0000;25.0000;1
78;857.3750;14.0000;14.0000;25.0000;1
79;857.3750;24.0000;24.0000;25.0000;1
80;857.3750;12.0000;12.0000;25.0000;1
81;857.3750;2.0000;2.0000;25.0000;1
82;857.3750;9.0000;9.0000;25.0000;1
83;857.3750;2.0000;2.0000;25.0000;1
84;857.3750;14.0000;14.0000;25.0000;1
85;857.3750;20.0000;20.0000;25.0000;1
86;857.3750;20.0000;-1970.0000;25.0000;0
87;857.3750;18.0000;18.0000;25.0000;1
88;857.3750;18.0000;-972.0000;25.0000;0
89;857.3750;18.0000;-972.0000;25.0000;0
90;857.3750;-972.0000;-972.0000;25.0000;1
91;857.3750;-972.0000;-1970.0000;25.0000;0
92;857.3750;-972.0000;-1970.0000;25.0000;0
93;857.3750;22.0000;22.0000;25.0000;1
94;857.3750;24.0000;24.0000;25.0000;1
95;857.3750;12.0000;12.0000;25.0000;1
96;857.3750;18.0000;18.0000;25.0000;1
97;857.3750;12.0000;12.0000;25.0000;1
98;857.3750;2.0000;2.0000;25.0000;1
99;857.3750;9.0000;9.0000;25.0000;1
100;857.3750;15.0000;15.0000;25.0000;1
101;857.3750;8.0000;8.0000;25.0000;1
102;857.3750;15.0000;15.0000;25.0000;1
103;857.3750;25.0000;25.0000;25.0000;1
104;857.3750;23.0000;23.0000;25.0000;1
105;857.3750;25.0000;25.0000;25.0000;1
106;857.3750;23.0000;23.0000;25.0000;1
107;857.3750;25.0000;25.0000;25.0000;1
108;857.3750;19.0000;19.0000;25.0000;1
109;857.3750;19.0000;-2969.0000;25.0000;0
110;857.3750;17.0000;17.0000;25.0000;1
111;857.3750;10.0000;10.0000;25.0000;1
112;857.3750;12.0000;12.0000;25.0000;1
113;857.3750;2.0000;2.0000;25.0000;1
114;857.3750;14.0000;14.0000;25.0000;1
115;857.3750;24.0000;24.0000;25.0000;1
116;857.3750;22.0000;22.0000;25.0000;1
117;857.3750;12.0000;12.0000;25.0000;1
118;857.3750;22.0000;22.0000;25.0000;1
119;857.3750;10.0000;10.0000;25.0000;1
120;857.3750;0.0000;0.0000;25.0000;1
121;857.3750;7.0000;7.0000;25.0000;1
122;857.3750;17.0000;17.0000;25.0000;1
123;857.3750;17.0000;-1971.0000;25.0000;0
124;857.3750;10.0000;10.0000;25.0000;1
125;857.3750;16.0000;16.0000;25.0000;1
126;857.3750;16.0000;-972.0000;25.0000;0
127;857.3750;16.0000;-972.0000;25.0000;0
128;857.3750;18.0000;18.0000;25.0000;1
129;857.3750;12.0000;12.0000;25.0000;1
130;857.3750;10.0000;10.0000;25.0000;1
131;857.3750;12.0000;12.0000;25.0000;1
132;857.3750;24.0000;24.0000;25.0000;1
133;857.3750;22.0000;22.0000;25.0000;1
134;857.3750;10.0000;10.0000;25.0000;1
135;857.3750;17.0000;17.0000;25.0000;1
136;857.3750;17.0000;-1971.0000;25.0000;0
137;857.3750;7.0000;7.0000;25.0000;1
138;857.3750;9.0000;9.0000;25.0000;1
139;857.3750;19.0000;19.0000;25.0000;1
140;857.3750;19.0000;-2969.0000;25.0000;0
141;857.3750;19.0000;-2969.0000;25.0000;0
142;857.3750;19.0000;-2969.0000;25.0000;0
143;857.3750;9.0000;9.0000;25.0000;1
144;857.3750;7.0000;7.0000;25.0000;1
145;857.3750;19.0000;19.0000;25.0000;1
146;857.3750;12.0000;12.0000;25.0000;1
147;857.3750;14.0000;14.0000;25.0000;1
148;857.3750;20.0000;20.0000;25.0000;1
149;857.3750;8.0000;8.0000;25.0000;1
150;857.3750;15.0000;15.0000;25.0000;1
151;857.3750;8.0000;8.0000;25.0000;1
152;857.3750;20.0000;20.0000;25.0000;1
153;857.3750;8.0000;8.0000;25.0000;1
154;857.3750;18.0000;18.0000;25.0000;1
155;857.3750;25.0000;25.0000;25.0000;1
156;857.3750;23.0000;23.0000;25.0000;1
157;857.3750;23.0000;-3965.0000;25.0000;0
158;857.3750;23.0000;-3965.0000;25.0000;0
159;857.3750;25.0000;25.0000;25.0000;1
160;857.3750;19.0000;19.0000;25.0000;1
161;857.3750;19.0000;-2969.0000;25.0000;0
162;857.3750;17.0000;17.0000;25.0000;1
163;857.3750;19.0000;19.0000;25.0000;1
164;857.3750;17.0000;17.0000;25.0000;1
165;857.3750;19.0000;19.0000;25.0000;1
166;857.3750;9.0000;9.0000;25.0000;1
167;857.3750;7.0000;7.0000;25.0000;1
168;857.3750;17.0000;17.0000;25.0000;1
169;857.3750;19.0000;19.0000;25.0000;1
170;857.3750;9.0000;9.0000;25.0000;1
171;857.3750;21.0000;21.0000;25.0000;1
172;857.3750;21.0000;-2969.0000;25.0000;0
173;857.3750;19.0000;19.0000;25.0000;1
174;857.3750;7.0000;7.0000;25.0000;1
175;857.3750;17.0000;17.0000;25.0000;1
176;857.3750;7.0000;7.0000;25.0000;1
177;857.3750;0.0000;0.0000;25.0000;1
178;857.3750;10.0000;10.0000;25.0000;1
179;857.3750;17.0000;17.0000;25.0000;1
180;857.3750;7.0000;7.0000;25.0000;1
181;857.3750;19.0000;19.0000;25.0000;1
182;857.3750;25.0000;25.0000;25.0000;1
183;857.3750;18.0000;18.0000;25.0000;1
184;857.3750;20.0000;20.0000;25.0000;1
185;857.3750;8.0000;8.0000;25.0000;1
186;857.3750;20.0000;20.0000;25.0000;1
187;857.3750;14.0000;14.0000;25.0000;1
188;857.3750;24.0000;24.0000;25.0000;1
189;857.3750;12.0000;12.0000;25.0000;1
190;857.3750;19.0000;19.0000;25.0000;1
191;857.3750;17.0000;17.0000;25.0000;1
192;857.3750;7.0000;7.0000;25.0000;1
193;857.3750;13.0000;13.0000;25.0000;1
194;857.3750;7.0000;7.0000;25.0000;1
195;857.3750;17.0000;17.0000;25.0000;1
196;857.3750;19.0000;19.0000;25.0000;1
197;857.3750;9.0000;9.0000;25.0000;1
198;857.3750;19.0000;19.0000;25.0000;1
199;857.3750;9.0000;9.0000;25.0000;1
0;814.5062;21.0000;21.0000;25.0000;1
1;814.5062;19.0000;19.0000;25.0000;1
2;814.5062;21.0000;21.0000;25.0000;1
3;814.5062;21.0000;-973.0000;25.0000;0
4;814.5062;19.0000;19.0000;25.0000;1
5;814.5062;25.0000;25.0000;25.0000;1
6;814.5062;13.0000;13.0000;25.0000;1
7;814.5062;6.0000;6.0000;25.0000;1
8;814.5062;18.0000;18.0000;25.0000;1
9;814.5062;-972.0000;-972.0000;25.0000;1
10;814.5062;-972.0000;-3965.0000;25.0000;0
11;814.5062;16.0000;16.0000;25.0000;1
12;814.5062;-972.0000;-972.0000;25.0000;1
13;814.5062;22.0000;22.0000;25.0000;1
14;814.5062;12.0000;12.0000;25.0000;1
15;814.5062;14.0000;14.0000;25.0000;1
16;814.5062;20.0000;20.0000;25.0000;1
17;814.5062;18.0000;18.0000;25.0000;1
18;814.5062;18.0000;-972.0000;25.0000;0
19;814.5062;18.0000;-972.0000;25.0000;0
20;814.5062;12.0000;12.0000;25.0000;1
21;814.5062;18.0000;18.0000;25.0000;1
22;814.5062;25.0000;25.0000;25.0000;1
23;814.5062;18.0000;18.0000;25.0000;1
24;814.5062;12.0000;12.0000;25.0000;1
25;814.5062;0.0000;0.0000;25.0000;1
26;814.5062;2.0000;2.0000;25.0000;1
27;814.5062;9.0000;9.0000;25.0000;1
28;814.5062;2.0000;2.0000;25.0000;1
29;814.5062;0.0000;0.0000;25.0000;1
30;814.5062;2.0000;2.0000;25.0000;1
31;814.5062;0.0000;0.0000;25.0000;1
32;814.5062;7.0000;7.0000;25.0000;1
33;814.5062;9.0000;9.0000;25.0000;1
34;814.5062;19.0000;19.0000;25.0000;1
35;814.5062;25.0000;25.0000;25.0000;1
36;814.5062;25.0000;-4963.0000;25.0000;0
37;814.5062;23.0000;23.0000;25.0000;1
38;814.5062;25.0000;25.0000;25.0000;1
39;814.5062;18.0000;18.0000;25.0000;1
40;814.5062;25.0000;25.0000;25.0000;1
41;814.5062;18.0000;18.0000;25.0000;1
42;814.5062;18.0000;-1970.0000;25.0000;0
43;814.5062;8.0000;8.0000;25.0000;1
44;814.5062;18.0000;18.0000;25.0000;1
45;814.5062;25.0000;25.0000;25.0000;1
46;814.5062;23.0000;23.0000;25.0000;1
47;814.5062;13.0000;13.0000;25.0000;1
48;814.5062;6.0000;6.0000;25.0000;1
49;814.5062;13.0000;13.0000;25.0000;1
50;814.5062;15.0000;15.0000;25.0000;1
51;814.5062;8.0000;8.0000;25.0000;1
52;814.5062;6.0000;6.0000;25.0000;1
53;814.5062;16.0000;16.0000;25.0000;1
54;814.5062;23.0000;23.0000;25.0000;1
55;814.5062;16.0000;16.0000;25.0000;1
56;814.5062;10.0000;10.0000;25.0000;1
57;814.5062;0.0000;0.0000;25.0000;1
58;814.5062;10.0000;10.0000;25.0000;1
59;814.5062;17.0000;17.0000;25.0000;1
60;814.5062;-1971.0000;-1971.0000;25.0000;1
61;814.5062;19.0000;19.0000;25.0000;1
62;814.5062;19.0000;-1971.0000;25.0000;0
63;814.5062;12.0000;12.0000;25.0000;1
64;814.5062;14.0000;14.0000;25.0000;1
65;814.5062;12.0000;12.0000;25.0000;1
66;814.5062;18.0000;18.0000;25.0000;1
67;814.5062;6.0000;6.0000;25.0000;1
68;814.5062;13.0000;13.0000;25.0000;1
69;814.5062;23.0000;23.0000;25.0000;1
70;814.5062;17.0000;17.0000;25.0000;1
71;814.5062;19.0000;19.0000;25.0000;1
72;814.5062;12.0000;12.0000;25.0000;1
73;814.5062;2.0000;2.0000;25.0000;1
74;814.5062;0.0000;0.0000;25.0000;1
75;814.5062;12.0000;12.0000;25.0000;1
76;814.5062;22.0000;22.0000;25.0000;1
77;814.5062;22.0000;-1971.0000;25.0000;0
78;814.5062;22.0000;-1971.0000;25.0000;0
79;814.5062;24.0000;24.0000;25.0000;1
80;814.5062;14.0000;14.0000;25.0000;1
81;814.5062;21.0000;21.0000;25.0000;1
82;814.5062;19.0000;19.0000;25.0000;1
83;814.5062;19.0000;-1971.0000;25.0000;0
84;814.5062;19.0000;-1971.0000;25.0000;0
85;814.5062;21.0000;21.0000;25.0000;1
86;814.5062;21.0000;-2969.0000;25.0000;0
87;814.5062;14.0000;14.0000;25.0000;1
88;814.5062;21.0000;21.0000;25.0000;1
89;814.5062;14.0000;14.0000;25.0000;1
90;814.5062;24.0000;24.0000;25.0000;1
91;814.5062;14.0000;14.0000;25.0000;1
92;814.5062;12.0000;12.0000;25.0000;1
93;814.5062;22.0000;22.0000;25.0000;1
94;814.5062;22.0000;-972.0000;25.0000;0
95;814.5062;24.0000;24.0000;25.0000;1
96;814.5062;24.0000;-2969.0000;25.0000;0
97;814.5062;24.0000;-2969.0000;25.0000;0
98;814.5062;24.0000;-1970.0000;25.0000;0
99;814.5062;12.0000;12.0000;25.0000;1
100;814.5062;2.0000;2.0000;25.0000;1
101;814.5062;0.0000;0.0000;25.0000;1
102;814.5062;12.0000;12.0000;25.0000;1
103;814.5062;14.0000;14.0000;25.0000;1
104;814.5062;21.0000;21.0000;25.0000;1
105;814.5062;19.0000;19.0000;25.0000;1
106;814.5062;21.0000;21.0000;25.0000;1
107;814.5062;19.0000;19.0000;25.0000;1
108;814.5062;7.0000;7.0000;25.0000;1
109;814.5062;17.0000;17.0000;25.0000;1
110;814.5062;10.0000;10.0000;25.0000;1
111;814.5062;22.0000;22.0000;25.0000;1
112;814.5062;22.0000;-972.0000;25.0000;0
113;814.5062;10.0000;10.0000;25.0000;1
114;814.5062;22.0000;22.0000;25.0000;1
115;814.5062;22.0000;-1971.0000;25.0000;0
116;814.5062;22.0000;-1971.0000;25.0000;0
117;814.5062;24.0000;24.0000;25.0000;1
118;814.5062;22.0000;22.0000;25.0000;1
119;814.5062;22.0000;-1971.0000;25.0000;0
120;814.5062;10.0000;10.0000;25.0000;1
121;814.5062;17.0000;17.0000;25.0000;1
122;814.5062;17.0000;-1971.0000;25.0000;0
123;814.5062;19.0000;19.0000;25.0000;1
124;814.5062;12.0000;12.0000;25.0000;1
125;814.5062;18.0000;18.0000;25.0000;1
126;814.5062;18.0000;-1970.0000;25.0000;0
127;814.5062;18.0000;-1970.0000;25.0000;0
128;814.5062;16.0000;16.0000;25.0000;1
129;814.5062;10.0000;10.0000;25.0000;1
130;814.5062;22.0000;22.0000;25.0000;1
131;814.5062;12.0000;12.0000;25.0000;1
132;814.5062;18.0000;18.0000;25.0000;1
133;814.5062;18.0000;-972.0000;25.0000;0
134;814.5062;20.0000;20.0000;25.0000;1
135;814.5062;20.0000;-1970.0000;25.0000;0
136;814.5062;8.0000;8.0000;25.0000;1
137;814.5062;20.0000;20.0000;25.0000;1
138;814.5062;20.0000;-973.0000;25.0000;0
139;814.5062;8.0000;8.0000;25.0000;1
140;814.5062;2.0000;2.0000;25.0000;1
141;814.5062;8.0000;8.0000;25.0000;1
142;814.5062;6.0000;6.0000;25.0000;1
143;814.5062;18.0000;18.0000;25.0000;1
144;814.5062;18.0000;-972.0000;25.0000;0
145;814.5062;6.0000;6.0000;25.0000;1
146;814.5062;0.0000;0.0000;25.0000;1
147;814.5062;7.0000;7.0000;25.0000;1
148;814.5062;0.0000;0.0000;25.0000;1
149;814.5062;6.0000;6.0000;25.0000;1
150;814.5062;18.0000;18.0000;25.0000;1
151;814.5062;18.0000;-972.0000;25.0000;0
152;814.5062;25.0000;25.0000;25.0000;1
153;814.5062;25.0000;-3965.0000;25.0000;0
154;814.5062;13.0000;13.0000;25.0000;1
155;814.5062;6.0000;6.0000;25.0000;1
156;814.5062;16.0000;16.0000;25.0000;1
157;814.5062;6.0000;6.0000;25.0000;1
158;814.5062;8.0000;8.0000;25.0000;1
159;814.5062;20.0000;20.0000;25.0000;1
160;814.5062;-973.0000;-973.0000;25.0000;1
161;814.5062;-973.0000;-4963.0000;25.0000;0
162;814.5062;21.0000;21.0000;25.0000;1
163;814.5062;19.0000;19.0000;25.0000;1
164;814.5062;7.0000;7.0000;25.0000;1
165;814.5062;0.0000;0.0000;25.0000;1
166;814.5062;7.0000;7.0000;25.0000;1
167;814.5062;0.0000;0.0000;25.0000;1
168;814.5062;12.0000;12.0000;25.0000;1
169;814.5062;14.0000;14.0000;25.0000;1
170;814.5062;12.0000;12.0000;25.0000;1
171;814.5062;19.0000;19.0000;25.0000;1
172;814.5062;19.0000;-1971.0000;25.0000;0
173;814.5062;7.0000;7.0000;25.0000;1
174;814.5062;9.0000;9.0000;25.0000;1
175;814.5062;15.0000;15.0000;25.0000;1
176;814.5062;25.0000;25.0000;25.0000;1
177;814.5062;19.0000;19.0000;25.0000;1
178;814.5062;19.0000;-2969.0000;25.0000;0
179;814.5062;12.0000;12.0000;25.0000;1
180;814.5062;2.0000;2.0000;25.0000;1
181;814.5062;8.0000;8.0000;25.0000;1
182;814.5062;18.0000;18.0000;25.0000;1
183;814.5062;16.0000;16.0000;25.0000;1
184;814.5062;6.0000;6.0000;25.0000;1
185;814.5062;0.0000;0.0000;25.0000;1
186;814.5062;7.0000;7.0000;25.0000;1
187;814.5062;0.0000;0.0000;25.0000;1
188;814.5062;10.0000;10.0000;25.0000;1
189;814.5062;22.0000;22.0000;25.0000;1
190;814.5062;22.0000;-1971.0000;25.0000;0
191;814.5062;10.0000;10.0000;25.0000;1
192;814.5062;0.0000;0.0000;25.0000;1
193;814.5062;10.0000;10.0000;25.0000;1
194;814.5062;17.0000;17.0000;25.0000;1
195;814.5062;19.0000;19.0000;25.0000;1
196;814.5062;12.0000;12.0000;25.0000;1
197;814.5062;19.0000;19.0000;25.0000;1
198;814.5062;19.0000;-2969.0000;25.0000;0
199;814.5062;17.0000;17.0000;25.0000;1
0;773.7809;17.0000;-1971.0000;25.0000;0
1;773.7809;7.0000;7.0000;25.0000;1
2;773.7809;19.0000;19.0000;25.0000;1
3;773.7809;7.0000;7.0000;25.0000;1
4;773.7809;9.0000;9.0000;25.0000;1
5;773.7809;15.0000;15.0000;25.0000;1
6;773.7809;9.0000;9.0000;25.0000;1
7;773.7809;7.0000;7.0000;25.0000;1
8;773.7809;0.0000;0.0000;25.0000;1
9;773.7809;7.0000;7.0000;25.0000;1
10;773.7809;0.0000;0.0000;25.0000;1
11;773.7809;7.0000;7.0000;25.0000;1
12;773.7809;13.0000;13.0000;25.0000;1
13;773.7809;15.0000;15.0000;25.0000;1
14;773.7809;9.0000;9.0000;25.0000;1
15;773.7809;21.0000;21.0000;25.0000;1
16;773.7809;19.0000;19.0000;25.0000;1
17;773.7809;19.0000;-1971.0000;25.0000;0
18;773.7809;12.0000;12.0000;25.0000;1
19;773.7809;0.0000;0.0000;25.0000;1
20;773.7809;2.0000;2.0000;25.0000;1
21;773.7809;0.0000;0.0000;25.0000;1
22;773.7809;7.0000;7.0000;25.0000;1
23;773.7809;13.0000;13.0000;25.0000;1
24;773.7809;6.0000;6.0000;25.0000;1
25;773.7809;13.0000;13.0000;25.0000;1
26;773.7809;15.0000;15.0000;25.0000;1
27;773.7809;-973.0000;-973.0000;25.0000;1
28;773.7809;20.0000;20.0000;25.0000;1
29;773.7809;-973.0000;-973.0000;25.0000;1
30;773.7809;-973.0000;-4963.0000;25.0000;0
31;773.7809;20.0000;20.0000;25.0000;1
32;773.7809;14.0000;14.0000;25.0000;1
33;773.7809;24.0000;24.0000;25.0000;1
34;773.7809;24.0000;-1970.0000;25.0000;0
35;773.7809;24.0000;-1970.0000;25.0000;0
36;773.7809;22.0000;22.0000;25.0000;1
37;773.7809;12.0000;12.0000;25.0000;1
38;773.7809;18.0000;18.0000;25.0000;1
39;773.7809;20.0000;20.0000;25.0000;1
40;773.7809;20.0000;-973.0000;25.0000;0
41;773.7809;20.0000;-1970.0000;25.0000;0
42;773.7809;18.0000;18.0000;25.0000;1
43;773.7809;6.0000;6.0000;25.0000;1
44;773.7809;0.0000;0.0000;25.0000;1
45;773.7809;7.0000;7.0000;25.0000;1
46;773.7809;17.0000;17.0000;25.0000;1
47;773.7809;7.0000;7.0000;25.0000;1
48;773.7809;13.0000;13.0000;25.0000;1
49;773.7809;6.0000;6.0000;25.0000;1
50;773.7809;13.0000;13.0000;25.0000;1
51;773.7809;15.0000;15.0000;25.0000;1
52;773.7809;25.0000;25.0000;25.0000;1
53;773.7809;23.0000;23.0000;25.0000;1
54;773.7809;16.0000;16.0000;25.0000;1
55;773.7809;23.0000;23.0000;25.0000;1
56;773.7809;16.0000;16.0000;25.0000;1
57;773.7809;16.0000;-972.0000;25.0000;0
58;773.7809;18.0000;18.0000;25.0000;1
59;773.7809;18.0000;-1970.0000;25.0000;0
60;773.7809;8.0000;8.0000;25.0000;1
61;773.7809;18.0000;18.0000;25.0000;1
62;773.7809;25.0000;25.0000;25.0000;1
63;773.7809;23.0000;23.0000;25.0000;1
64;773.7809;25.0000;25.0000;25.0000;1
65;773.7809;15.0000;15.0000;25.0000;1
66;773.7809;8.0000;8.0000;25.0000;1
67;773.7809;20.0000;20.0000;25.0000;1
68;773.7809;18.0000;18.0000;25.0000;1
69;773.7809;12.0000;12.0000;25.0000;1
70;773.7809;0.0000;0.0000;25.0000;1
71;773.7809;10.0000;10.0000;25.0000;1
72;773.7809;17.0000;17.0000;25.0000;1
73;773.7809;23.0000;23.0000;25.0000;1
74;773.7809;25.0000;25.0000;25.0000;1
75;773.7809;25.0000;-4963.0000;25.0000;0
76;773.7809;25.0000;-4963.0000;25.0000;0
77;773.7809;25.0000;-4963.0000;25.0000;0
78;773.7809;25.0000;-4963.0000;25.0000;0
79;773.7809;15.0000;15.0000;25.0000;1
80;773.7809;13.0000;13.0000;25.0000;1
81;773.7809;25.0000;25.0000;25.0000;1
82;773.7809;19.0000;19.0000;25.0000;1
83;773.7809;7.0000;7.0000;25.0000;1
84;773.7809;0.0000;0.0000;25.0000;1
85;773.7809;2.0000;2.0000;25.0000;1
86;773.7809;8.0000;8.0000;25.0000;1
87;773.7809;18.0000;18.0000;25.0000;1
88;773.7809;16.0000;16.0000;25.0000;1
89;773.7809;18.0000;18.0000;25.0000;1
90;773.7809;25.0000;25.0000;25.0000;1
91;773.7809;23.0000;23.0000;25.0000;1
92;773.7809;13.0000;13.0000;25.0000;1
93;773.7809;23.0000;23.0000;25.0000;1
94;773.7809;25.0000;25.0000;25.0000;1
95;773.7809;19.0000;19.0000;25.0000;1
96;773.7809;19.0000;-2969.0000;25.0000;0
97;773.7809;25.0000;25.0000;25.0000;1
98;773.7809;18.0000;18.0000;25.0000;1
99;773.7809;16.0000;16.0000;25.0000;1
100;773.7809;10.0000;10.0000;25.0000;1
101;773.7809;12.0000;12.0000;25.0000;1
102;773.7809;24.0000;24.0000;25.0000;1
103;773.7809;12.0000;12.0000;25.0000;1
104;773.7809;19.0000;19.0000;25.0000;1
105;773.7809;25.0000;25.0000;25.0000;1
106;773.7809;15.0000;15.0000;25.0000;1
107;773.7809;25.0000;25.0000;25.0000;1
108;773.7809;18.0000;18.0000;25.0000;1
109;773.7809;16.0000;16.0000;25.0000;1
110;773.7809;10.0000;10.0000;25.0000;1
111;773.7809;22.0000;22.0000;25.0000;1
112;773.7809;12.0000;12.0000;25.0000;1
113;773.7809;19.0000;19.0000;25.0000;1
114;773.7809;7.0000;7.0000;25.0000;1
115;773.7809;19.0000;19.0000;25.0000;1
116;773.7809;19.0000;-1971.0000;25.0000;0
117;773.7809;19.0000;-1971.0000;25.0000;0
118;773.7809;21.0000;21.0000;25.0000;1
119;773.7809;21.0000;-973.0000;25.0000;0
120;773.7809;19.0000;19.0000;25.0000;1
121;773.7809;25.0000;25.0000;25.0000;1
122;773.7809;25.0000;-973.0000;25.0000;0
123;773.7809;18.0000;18.0000;25.0000;1
124;773.7809;12.0000;12.0000;25.0000;1
125;773.7809;14.0000;14.0000;25.0000;1
126;773.7809;24.0000;24.0000;25.0000;1
127;773.7809;24.0000;-2969.0000;25.0000;0
128;773.7809;24.0000;-2969.0000;25.0000;0
